charge_to,charge_from,IsTransitionMetal_arithmetic_average,IsDBlock_arithmetic_average,ElectronAffinity_composition_average,host lattice constant_[Ang.],host bandgap_[eV],IsTransitionMetal_composition_average,IsDBlock_composition_average,ElectronAffinity_difference,MendeleevNumber_composition_average,IsChalcogen_composition_average,is_b_latt,phi_arithmetic_average,phi_composition_average,SecondIonizationEnergy_difference,NpUnfilled_composition_average,SecondIonizationEnergy_min_value,ElectricalConductivity_arithmetic_average,IonizationEnergy_composition_average,BCCenergy_pa_composition_average,HHIp_composition_average,FirstIonizationEnergy_composition_average,ElectricalConductivity_composition_average,IsNonmetal_difference
-2,-1,0.5,0.5,129.97333333333333,6.21,1.41,0.3333333333333333,0.3333333333333333,0.0,82.66666666666667,0.6666666666666666,0,2.025,1.35,4.282,1.3333333333333333,16.908,11.35,916.5,-2.1806070866666665,2033.3333333333333,9.499533333333332,10.233333333333333,0.0
0,1,0.6666666666666666,0.6666666666666666,88.32,6.21,1.41,0.6666666666666666,0.6666666666666666,124.96,72.33333333333333,0.3333333333333333,0,3.05,3.05,4.282,0.6666666666666666,16.908,13.533333333333331,855.5333333333333,-3.5403889066666667,2333.333333333333,8.875739999999999,13.533333333333331,1.0
0,1,0.3333333333333333,0.3333333333333333,88.88666666666667,6.21,1.41,0.3333333333333333,0.3333333333333333,123.26,80.66666666666667,0.3333333333333333,0,3.2,3.2,4.282,1.6666666666666663,16.908,7.566666666666666,940.1,-2.77470545,1966.6666666666663,9.7443,7.566666666666666,0.0
0,1,0.3333333333333333,0.3333333333333333,81.10666666666667,6.21,1.41,0.3333333333333333,0.3333333333333333,146.60000000000002,54.0,0.3333333333333333,0,2.1,2.1,14.717,0.6666666666666666,16.908,13.033333333333331,742.4666666666667,-1.5791987166666666,1866.6666666666663,7.695624433333332,13.033333333333331,1.0
1,2,0.3333333333333333,0.3333333333333333,81.65333333333334,6.21,1.41,0.3333333333333333,0.3333333333333333,144.96,57.333333333333336,0.3333333333333333,0,2.4066666666666663,2.4066666666666663,10.131000000000002,0.6666666666666666,11.059,8.2,782.2333333333333,-2.81231489,4466.666666666666,8.107703333333333,8.2,1.0
0,1,0.5,0.5,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,0.0,76.33333333333333,0.3333333333333333,1,2.025,2.7,4.282,0.6666666666666666,16.908,11.35,892.1,-1.4604730633333332,1866.6666666666663,9.246676666666666,12.466666666666663,0.0
-1,0,0.6666666666666666,0.6666666666666666,139.23333333333335,6.21,1.41,0.6666666666666666,0.6666666666666666,27.78,75.0,0.3333333333333333,0,3.0666666666666664,3.0666666666666664,4.282,0.6666666666666666,16.908,23.83333333333333,899.5666666666666,-2.2751776566666666,1666.6666666666667,9.323913333333332,23.83333333333333,1.0
-1,0,0.5,0.5,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,0.0,76.33333333333333,0.3333333333333333,1,2.025,2.7,4.282,0.6666666666666666,16.908,11.35,892.1,-1.4604730633333332,1866.6666666666663,9.246676666666666,12.466666666666663,0.0
-1,0,0.6666666666666666,0.6666666666666666,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,194.96,68.0,0.3333333333333333,1,2.55,2.55,6.265000000000001,0.6666666666666666,14.925,8.7,816.8666666666667,-4.471909836666667,2433.333333333333,8.52376,8.7,1.0
0,1,0.5,0.5,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,0.0,76.33333333333333,0.3333333333333333,0,2.025,2.7,4.282,0.6666666666666666,16.908,11.35,892.1,-1.4604730633333332,1866.6666666666663,9.246676666666666,12.466666666666663,0.0
1,2,0.3333333333333333,0.3333333333333333,73.98666666666666,6.21,1.41,0.3333333333333333,0.3333333333333333,167.96,77.0,0.3333333333333333,0,3.1166666666666663,3.1166666666666663,8.245999999999999,2.333333333333333,16.908,7.566666666668333,869.7333333333333,-2.8691704700000003,2266.6666666666665,9.014743333333332,7.566666666668333,1.0
0,1,0.3333333333333333,0.3333333333333333,73.98666666666666,6.21,1.41,0.3333333333333333,0.3333333333333333,167.96,77.0,0.3333333333333333,0,3.1166666666666663,3.1166666666666663,8.245999999999999,2.333333333333333,16.908,7.566666666668333,869.7333333333333,-2.8691704700000003,2266.6666666666665,9.014743333333332,7.566666666668333,1.0
-2,-1,0.3333333333333333,0.3333333333333333,88.88666666666667,6.21,1.41,0.3333333333333333,0.3333333333333333,123.26,80.66666666666667,0.3333333333333333,0,3.2,3.2,4.282,1.6666666666666663,16.908,7.566666666666666,940.1,-2.77470545,1966.6666666666663,9.7443,7.566666666666666,0.0
-1,0,0.6666666666666666,0.6666666666666666,84.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,134.96,73.66666666666667,0.3333333333333333,0,3.1666666666666665,3.1666666666666665,4.282,0.6666666666666666,16.908,10.9,871.2,-2.910697683333333,2366.666666666667,9.027703333333331,10.9,1.0
-1,0,0.3333333333333333,0.3333333333333333,105.75333333333332,6.21,1.41,0.3333333333333333,0.3333333333333333,72.66000000000001,78.66666666666667,0.3333333333333333,0,3.43,3.43,7.474999999999998,2.0,16.908,7.59,965.0,-2.83761408,1466.6666666666667,10.00217,7.59,0.0
0,1,0.3333333333333333,0.3333333333333333,12.986666666666665,6.21,1.41,0.3333333333333333,0.3333333333333333,350.96000000000004,55.333333333333336,0.3333333333333333,1,2.2,2.2,9.319,0.6666666666666666,11.871,18.0,799.4666666666667,-1.85611312,2600.0,8.286456666666666,18.0,1.0
-1,0,0.6666666666666666,0.6666666666666666,101.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,83.96000000000001,73.33333333333333,0.3333333333333333,0,3.083333333333333,3.083333333333333,4.282,0.6666666666666666,16.908,12.433333333333334,848.4333333333334,-3.02673973,1633.3333333333333,8.795336666666666,12.433333333333334,1.0
-1,0,0.6666666666666666,0.6666666666666666,101.65333333333334,6.21,1.41,0.6666666666666666,0.6666666666666666,84.96000000000001,72.0,0.3333333333333333,1,3.15,3.15,4.282,0.6666666666666666,16.908,11.666666666666668,882.8666666666667,-4.65781527,3133.333333333333,9.06148,11.666666666666668,1.0
0,1,0.5,0.5,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,0.0,76.33333333333333,0.3333333333333333,0,2.025,2.7,4.282,0.6666666666666666,16.908,11.35,892.1,-1.4604730633333332,1866.6666666666663,9.246676666666666,12.466666666666663,0.0
-1,0,0.5,0.5,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,0.0,76.33333333333333,0.3333333333333333,0,2.025,2.7,4.282,0.6666666666666666,16.908,11.35,892.1,-1.4604730633333332,1866.6666666666663,9.246676666666666,12.466666666666663,0.0
-2,-1,0.6666666666666666,0.6666666666666666,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,194.96,68.0,0.3333333333333333,1,2.55,2.55,6.265000000000001,0.6666666666666666,14.925,8.7,816.8666666666667,-4.471909836666667,2433.333333333333,8.52376,8.7,1.0
-1,0,0.3333333333333333,0.3333333333333333,101.65333333333334,6.21,1.41,0.3333333333333333,0.3333333333333333,84.96000000000001,81.66666666666667,0.3333333333333333,0,2.7333333333333334,2.7333333333333334,4.503,1.6666666666666663,16.687,7.866666666666666,837.3,-2.51215463,3066.666666666667,8.677236666666666,7.866666666666666,1.0
-1,0,0.3333333333333333,0.3333333333333333,12.986666666666665,6.21,1.41,0.3333333333333333,0.3333333333333333,350.96000000000004,55.333333333333336,0.3333333333333333,1,2.2,2.2,9.319,0.6666666666666666,11.871,18.0,799.4666666666667,-1.85611312,2600.0,8.286456666666666,18.0,1.0
-1,0,0.3333333333333333,0.3333333333333333,101.65333333333334,6.21,1.41,0.3333333333333333,0.3333333333333333,84.96000000000001,80.0,0.3333333333333333,0,2.7166666666666663,2.7166666666666663,6.162000000000001,2.0,15.028,9.166666666666666,841.3666666666667,-2.407951573333333,2200.0,8.720946666666666,9.166666666666666,1.0
0,1,0.3333333333333333,0.3333333333333333,12.986666666666665,6.21,1.41,0.3333333333333333,0.3333333333333333,350.96000000000004,55.333333333333336,0.3333333333333333,0,2.2,2.2,9.319,0.6666666666666666,11.871,18.0,799.4666666666667,-1.85611312,2600.0,8.286456666666666,18.0,1.0
0,1,0.3333333333333333,0.3333333333333333,8.986666666666665,6.21,1.41,0.3333333333333333,0.3333333333333333,362.96,55.66666666666666,0.3333333333333333,0,2.15,2.15,10.160000000000002,0.6666666666666666,11.03,9.233333333333333,786.0333333333333,-1.7730066866666667,2700.0,8.14702,9.233333333333333,1.0
-2,-1,0.6666666666666666,0.6666666666666666,104.42,6.21,1.41,0.6666666666666666,0.6666666666666666,76.66000000000001,74.33333333333333,0.3333333333333333,0,2.833333333333333,2.833333333333333,4.282,0.6666666666666666,16.908,27.8,851.3333333333334,-2.427989143333333,1833.3333333333333,8.824196666666666,27.8,1.0
-2,-1,0.3333333333333333,0.3333333333333333,174.32,6.21,1.41,0.3333333333333333,0.3333333333333333,133.04,84.0,0.3333333333333333,0,1.35,1.35,18.062,1.0,16.908,7.566666666666666,1163.2,-1.48967576,1800.0,12.056336666666668,7.566666666666666,0.0
-1,0,0.3333333333333333,0.3333333333333333,88.88666666666667,6.21,1.41,0.3333333333333333,0.3333333333333333,123.26,80.66666666666667,0.3333333333333333,0,3.2,3.2,4.282,1.6666666666666663,16.908,7.566666666666666,940.1,-2.77470545,1966.6666666666663,9.7443,7.566666666666666,0.0
-2,-1,0.6666666666666666,0.6666666666666666,101.65333333333334,6.21,1.41,0.6666666666666666,0.6666666666666666,84.96000000000001,71.66666666666667,0.3333333333333333,0,3.15,3.15,4.43,0.6666666666666666,16.76,12.533333333333331,839.8666666666667,-4.070670843333334,2366.666666666667,8.702236666666666,12.533333333333331,1.0
-2,-1,0.5,0.5,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,0.0,76.33333333333333,0.3333333333333333,1,2.025,2.7,4.282,0.6666666666666666,16.908,11.35,892.1,-1.4604730633333332,1866.6666666666663,9.246676666666666,12.466666666666663,0.0
-2,-1,0.3333333333333333,0.3333333333333333,181.25333333333333,6.21,1.41,0.3333333333333333,0.3333333333333333,153.84,84.33333333333333,0.3333333333333333,0,1.35,1.35,6.9019999999999975,1.0,16.908,7.566666666666666,1019.9,-1.5318752833333331,1800.0,10.571279999999998,7.566666666666666,0.0
-1,0,0.5,0.5,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,0.0,76.33333333333333,0.3333333333333333,0,2.025,2.7,4.282,0.6666666666666666,16.908,11.35,892.1,-1.4604730633333332,1866.6666666666663,9.246676666666666,12.466666666666663,0.0
-2,-1,0.5,0.5,129.97333333333333,6.21,1.41,0.3333333333333333,0.3333333333333333,0.0,82.66666666666667,0.6666666666666666,0,2.025,1.35,4.282,1.3333333333333333,16.908,11.35,916.5,-2.1806070866666665,2033.3333333333333,9.499533333333332,10.233333333333333,0.0
-1,0,0.6666666666666666,0.6666666666666666,106.88666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,69.26,74.66666666666667,0.3333333333333333,0,2.8,2.8,4.581999999999997,0.6666666666666666,16.908,28.53333333333333,846.5333333333333,-2.1203531066666663,1700.0,8.774146666666667,28.53333333333333,1.0
-1,0,0.6666666666666666,0.6666666666666666,72.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,170.96,71.33333333333333,0.3333333333333333,0,2.993333333333333,2.993333333333333,5.010000000000002,0.6666666666666666,16.18,11.3,855.9666666666667,-3.975521503333333,2100.0,8.882869999999999,11.3,1.0
-1,0,0.5,0.5,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,0.0,76.33333333333333,0.3333333333333333,0,2.025,2.7,4.282,0.6666666666666666,16.908,11.35,892.1,-1.4604730633333332,1866.6666666666663,9.246676666666666,12.466666666666663,0.0
-1,0,0.3333333333333333,0.3333333333333333,73.98666666666666,6.21,1.41,0.3333333333333333,0.3333333333333333,167.96,77.0,0.3333333333333333,0,3.1166666666666663,3.1166666666666663,8.245999999999999,2.333333333333333,16.908,7.566666666668333,869.7333333333333,-2.8691704700000003,2266.6666666666665,9.014743333333332,7.566666666668333,1.0
-2,-1,0.3333333333333333,0.3333333333333333,74.98666666666666,6.21,1.41,0.3333333333333333,0.3333333333333333,164.96,78.33333333333333,0.3333333333333333,0,2.65,2.65,4.282,2.333333333333333,16.908,9.433333333333334,799.3,-1.9646592933333331,3466.6666666666665,8.284801333333332,9.433333333333334,1.0
-1,0,0.6666666666666666,0.6666666666666666,88.32,6.21,1.41,0.6666666666666666,0.6666666666666666,124.96,72.33333333333333,0.3333333333333333,0,3.05,3.05,4.282,0.6666666666666666,16.908,13.533333333333331,855.5333333333333,-3.5403889066666667,2333.333333333333,8.875739999999999,13.533333333333331,1.0
-1,0,0.3333333333333333,0.3333333333333333,81.10666666666667,6.21,1.41,0.3333333333333333,0.3333333333333333,146.60000000000002,54.0,0.3333333333333333,0,2.1,2.1,14.717,0.6666666666666666,16.908,13.033333333333331,742.4666666666667,-1.5791987166666666,1866.6666666666663,7.695624433333332,13.033333333333331,1.0
-2,-1,0.3333333333333333,0.3333333333333333,12.986666666666665,6.21,1.41,0.3333333333333333,0.3333333333333333,350.96000000000004,55.333333333333336,0.3333333333333333,1,2.2,2.2,9.319,0.6666666666666666,11.871,18.0,799.4666666666667,-1.85611312,2600.0,8.286456666666666,18.0,1.0
0,1,0.3333333333333333,0.3333333333333333,81.65333333333334,6.21,1.41,0.3333333333333333,0.3333333333333333,144.96,57.333333333333336,0.3333333333333333,0,2.4066666666666663,2.4066666666666663,10.131000000000002,0.6666666666666666,11.059,8.2,782.2333333333333,-2.81231489,4466.666666666666,8.107703333333333,8.2,1.0
-2,-1,0.3333333333333333,0.3333333333333333,105.75333333333332,6.21,1.41,0.3333333333333333,0.3333333333333333,72.66000000000001,78.66666666666667,0.3333333333333333,0,3.43,3.43,7.474999999999998,2.0,16.908,7.59,965.0,-2.83761408,1466.6666666666667,10.00217,7.59,0.0
-2,-1,0.3333333333333333,0.3333333333333333,101.65333333333334,6.21,1.41,0.3333333333333333,0.3333333333333333,84.96000000000001,81.66666666666667,0.3333333333333333,0,2.7333333333333334,2.7333333333333334,4.503,1.6666666666666663,16.687,7.866666666666666,837.3,-2.51215463,3066.666666666667,8.677236666666666,7.866666666666666,1.0
-2,-1,0.6666666666666666,0.6666666666666666,139.23333333333335,6.21,1.41,0.6666666666666666,0.6666666666666666,27.78,75.0,0.3333333333333333,0,3.0666666666666664,3.0666666666666664,4.282,0.6666666666666666,16.908,23.83333333333333,899.5666666666666,-2.2751776566666666,1666.6666666666667,9.323913333333332,23.83333333333333,1.0
-2,-1,0.6666666666666666,0.6666666666666666,84.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,134.96,73.66666666666667,0.3333333333333333,0,3.1666666666666665,3.1666666666666665,4.282,0.6666666666666666,16.908,10.9,871.2,-2.910697683333333,2366.666666666667,9.027703333333331,10.9,1.0
-2,-1,0.6666666666666666,0.6666666666666666,101.65333333333334,6.21,1.41,0.6666666666666666,0.6666666666666666,84.96000000000001,72.0,0.3333333333333333,1,3.15,3.15,4.282,0.6666666666666666,16.908,11.666666666666668,882.8666666666667,-4.65781527,3133.333333333333,9.06148,11.666666666666668,1.0
-2,-1,0.6666666666666666,0.6666666666666666,101.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,83.96000000000001,73.33333333333333,0.3333333333333333,0,3.083333333333333,3.083333333333333,4.282,0.6666666666666666,16.908,12.433333333333334,848.4333333333334,-3.02673973,1633.3333333333333,8.795336666666666,12.433333333333334,1.0
-1,0,0.3333333333333333,0.3333333333333333,12.986666666666665,6.21,1.41,0.3333333333333333,0.3333333333333333,350.96000000000004,55.333333333333336,0.3333333333333333,0,2.2,2.2,9.319,0.6666666666666666,11.871,18.0,799.4666666666667,-1.85611312,2600.0,8.286456666666666,18.0,1.0
-2,-1,0.3333333333333333,0.3333333333333333,101.65333333333334,6.21,1.41,0.3333333333333333,0.3333333333333333,84.96000000000001,80.0,0.3333333333333333,0,2.7166666666666663,2.7166666666666663,6.162000000000001,2.0,15.028,9.166666666666666,841.3666666666667,-2.407951573333333,2200.0,8.720946666666666,9.166666666666666,1.0
-2,-1,0.6666666666666666,0.6666666666666666,72.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,170.96,71.33333333333333,0.3333333333333333,0,2.993333333333333,2.993333333333333,5.010000000000002,0.6666666666666666,16.18,11.3,855.9666666666667,-3.975521503333333,2100.0,8.882869999999999,11.3,1.0
-2,-1,0.5,0.5,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,0.0,76.33333333333333,0.3333333333333333,0,2.025,2.7,4.282,0.6666666666666666,16.908,11.35,892.1,-1.4604730633333332,1866.6666666666663,9.246676666666666,12.466666666666663,0.0
-2,-1,0.5,0.5,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,0.0,76.33333333333333,0.3333333333333333,0,2.025,2.7,4.282,0.6666666666666666,16.908,11.35,892.1,-1.4604730633333332,1866.6666666666663,9.246676666666666,12.466666666666663,0.0
-2,-1,0.5,0.5,64.98666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,0.0,76.33333333333333,0.3333333333333333,0,2.025,2.7,4.282,0.6666666666666666,16.908,11.35,892.1,-1.4604730633333332,1866.6666666666663,9.246676666666666,12.466666666666663,0.0
-1,0,0.3333333333333333,0.3333333333333333,81.65333333333334,6.21,1.41,0.3333333333333333,0.3333333333333333,144.96,57.333333333333336,0.3333333333333333,0,2.4066666666666663,2.4066666666666663,10.131000000000002,0.6666666666666666,11.059,8.2,782.2333333333333,-2.81231489,4466.666666666666,8.107703333333333,8.2,1.0
-1,0,0.3333333333333333,0.3333333333333333,8.986666666666665,6.21,1.41,0.3333333333333333,0.3333333333333333,362.96,55.66666666666666,0.3333333333333333,0,2.15,2.15,10.160000000000002,0.6666666666666666,11.03,9.233333333333333,786.0333333333333,-1.7730066866666667,2700.0,8.14702,9.233333333333333,1.0
-2,-1,0.3333333333333333,0.3333333333333333,73.98666666666666,6.21,1.41,0.3333333333333333,0.3333333333333333,167.96,77.0,0.3333333333333333,0,3.1166666666666663,3.1166666666666663,8.245999999999999,2.333333333333333,16.908,7.566666666668333,869.7333333333333,-2.8691704700000003,2266.6666666666665,9.014743333333332,7.566666666668333,1.0
-2,-1,0.6666666666666666,0.6666666666666666,106.88666666666666,6.21,1.41,0.6666666666666666,0.6666666666666666,69.26,74.66666666666667,0.3333333333333333,0,2.8,2.8,4.581999999999997,0.6666666666666666,16.908,28.53333333333333,846.5333333333333,-2.1203531066666663,1700.0,8.774146666666667,28.53333333333333,1.0
-2,-1,0.6666666666666666,0.6666666666666666,88.32,6.21,1.41,0.6666666666666666,0.6666666666666666,124.96,72.33333333333333,0.3333333333333333,0,3.05,3.05,4.282,0.6666666666666666,16.908,13.533333333333331,855.5333333333333,-3.5403889066666667,2333.333333333333,8.875739999999999,13.533333333333331,1.0
-2,-1,0.3333333333333333,0.3333333333333333,12.986666666666665,6.21,1.41,0.3333333333333333,0.3333333333333333,350.96000000000004,55.333333333333336,0.3333333333333333,0,2.2,2.2,9.319,0.6666666666666666,11.871,18.0,799.4666666666667,-1.85611312,2600.0,8.286456666666666,18.0,1.0
-2,-1,0.3333333333333333,0.3333333333333333,81.10666666666667,6.21,1.41,0.3333333333333333,0.3333333333333333,146.60000000000002,54.0,0.3333333333333333,0,2.1,2.1,14.717,0.6666666666666666,16.908,13.033333333333331,742.4666666666667,-1.5791987166666666,1866.6666666666663,7.695624433333332,13.033333333333331,1.0
-2,-1,0.3333333333333333,0.3333333333333333,8.986666666666665,6.21,1.41,0.3333333333333333,0.3333333333333333,362.96,55.66666666666666,0.3333333333333333,0,2.15,2.15,10.160000000000002,0.6666666666666666,11.03,9.233333333333333,786.0333333333333,-1.7730066866666667,2700.0,8.14702,9.233333333333333,1.0
-2,-1,0.3333333333333333,0.3333333333333333,81.65333333333334,6.21,1.41,0.3333333333333333,0.3333333333333333,144.96,57.333333333333336,0.3333333333333333,0,2.4066666666666663,2.4066666666666663,10.131000000000002,0.6666666666666666,11.059,8.2,782.2333333333333,-2.81231489,4466.666666666666,8.107703333333333,8.2,1.0
1,2,0.25,0.25,134.12,6.07,1.64,0.25,0.25,59.31999999999999,83.5,0.75,1,1.0125,1.0125,18.209,1.5,16.908,5.675,1030.52,-2.2759052275,1275.0,10.6810675,5.675,0.0
1,2,0.5,0.5,103.37,6.07,1.64,0.5,0.5,182.32,64.5,0.5,0,1.825,1.825,10.529999999999998,1.0,12.8,6.05,859.795,-3.203990115,2525.0,8.9169275,6.05,1.0
1,2,0.25,0.25,180.845,6.07,1.64,0.25,0.25,133.04,85.0,0.5,1,1.0125,1.0125,18.062,1.25,16.908,5.675,1122.295,-1.8679541075,1525.0,11.632255,5.675,0.0
1,2,0.25,0.25,179.995,6.07,1.64,0.25,0.25,129.64,85.5,0.5,1,1.0125,1.0125,6.421999999999997,1.25,16.908,5.675,987.02,-1.9106252725,1975.0,10.230005,5.675,0.0
0,1,0.25,0.25,134.12,6.07,1.64,0.25,0.25,59.31999999999999,83.5,0.75,1,1.0125,1.0125,18.209,1.5,16.908,5.675,1030.52,-2.2759052275,1275.0,10.6810675,5.675,0.0
1,2,0.3333333333333333,0.3333333333333333,147.585,6.07,1.64,0.25,0.25,5.45999999999998,84.0,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,937.27,-2.3861526025,1700.0,9.7146525,7.675,0.0
1,2,0.3333333333333333,0.3333333333333333,148.95,6.07,1.64,0.25,0.25,5.45999999999998,83.75,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,951.94,-2.4116646125,1325.0,9.8665575,5.675,0.0
1,2,0.3333333333333333,0.3333333333333333,148.95,6.07,1.64,0.25,0.25,5.45999999999998,83.75,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,951.94,-2.4116646125,1325.0,9.8665575,5.675,0.0
1,2,0.25,0.25,124.095,6.07,1.64,0.25,0.25,99.42,83.0,0.5,0,2.1125,2.1125,6.799999999999997,1.75,16.53,6.325,910.47,-2.6334461075,3125.0,9.4286525,6.325,1.0
1,2,0.3333333333333333,0.3333333333333333,147.585,6.07,1.64,0.25,0.25,5.45999999999998,84.0,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,937.27,-2.3861526025,1700.0,9.7146525,7.675,0.0
1,2,0.25,0.25,132.245,6.07,1.64,0.25,0.25,66.82,81.25,0.5,1,2.1875,2.1875,6.984999999999999,2.0,16.345,5.6751,898.645,-2.8864699225,2325.0,9.314475,5.6751,1.0
0,1,0.25,0.25,132.245,6.07,1.64,0.25,0.25,66.82,81.25,0.5,1,2.1875,2.1875,6.984999999999999,2.0,16.345,5.6751,898.645,-2.8864699225,2325.0,9.314475,5.6751,1.0
1,2,0.3333333333333333,0.3333333333333333,147.585,6.07,1.64,0.25,0.25,5.45999999999998,84.0,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,937.27,-2.3861526025,1700.0,9.7146525,7.675,0.0
0,1,0.3333333333333333,0.3333333333333333,148.95,6.07,1.64,0.25,0.25,5.45999999999998,83.75,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,951.94,-2.4116646125,1325.0,9.8665575,5.675,0.0
0,1,0.3333333333333333,0.3333333333333333,147.585,6.07,1.64,0.25,0.25,5.45999999999998,84.0,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,937.27,-2.3861526025,1700.0,9.7146525,7.675,0.0
0,1,0.3333333333333333,0.3333333333333333,148.95,6.07,1.64,0.25,0.25,5.45999999999998,83.75,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,951.94,-2.4116646125,1325.0,9.8665575,5.675,0.0
1,2,0.3333333333333333,0.3333333333333333,148.95,6.07,1.64,0.25,0.25,5.45999999999998,83.75,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,951.94,-2.4116646125,1325.0,9.8665575,5.675,0.0
0,1,0.3333333333333333,0.3333333333333333,148.95,6.07,1.64,0.25,0.25,5.45999999999998,83.75,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,951.94,-2.4116646125,1325.0,9.8665575,5.675,0.0
-1,0,0.3333333333333333,0.3333333333333333,148.95,6.07,1.64,0.25,0.25,5.45999999999998,83.75,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,951.94,-2.4116646125,1325.0,9.8665575,5.675,0.0
1,2,0.3333333333333333,0.3333333333333333,148.95,6.07,1.64,0.25,0.25,5.45999999999998,83.75,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,951.94,-2.4116646125,1325.0,9.8665575,5.675,0.0
0,1,0.3333333333333333,0.3333333333333333,148.95,6.07,1.64,0.25,0.25,5.45999999999998,83.75,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,951.94,-2.4116646125,1325.0,9.8665575,5.675,0.0
0,1,0.3333333333333333,0.3333333333333333,147.585,6.07,1.64,0.25,0.25,5.45999999999998,84.0,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,937.27,-2.3861526025,1700.0,9.7146525,7.675,0.0
0,1,0.3333333333333333,0.3333333333333333,147.585,6.07,1.64,0.25,0.25,5.45999999999998,84.0,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,937.27,-2.3861526025,1700.0,9.7146525,7.675,0.0
1,2,0.3333333333333333,0.3333333333333333,147.585,6.07,1.64,0.25,0.25,5.45999999999998,84.0,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,937.27,-2.3861526025,1700.0,9.7146525,7.675,0.0
0,1,0.3333333333333333,0.3333333333333333,147.585,6.07,1.64,0.25,0.25,5.45999999999998,84.0,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,937.27,-2.3861526025,1700.0,9.7146525,7.675,0.0
-1,0,0.3333333333333333,0.3333333333333333,147.585,6.07,1.64,0.25,0.25,5.45999999999998,84.0,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,937.27,-2.3861526025,1700.0,9.7146525,7.675,0.0
-1,0,0.25,0.25,132.245,6.07,1.64,0.25,0.25,66.82,81.25,0.5,1,2.1875,2.1875,6.984999999999999,2.0,16.345,5.6751,898.645,-2.8864699225,2325.0,9.314475,5.6751,1.0
-1,0,0.3333333333333333,0.3333333333333333,148.95,6.07,1.64,0.25,0.25,5.45999999999998,83.75,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,951.94,-2.4116646125,1325.0,9.8665575,5.675,0.0
1,2,0.3333333333333333,0.3333333333333333,148.95,6.07,1.64,0.25,0.25,5.45999999999998,83.75,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,951.94,-2.4116646125,1325.0,9.8665575,5.675,0.0
0,1,0.3333333333333333,0.3333333333333333,148.95,6.07,1.64,0.25,0.25,5.45999999999998,83.75,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,951.94,-2.4116646125,1325.0,9.8665575,5.675,0.0
-1,0,0.3333333333333333,0.3333333333333333,147.585,6.07,1.64,0.25,0.25,5.45999999999998,84.0,0.75,0,1.35,1.0125,6.421999999999997,1.5,16.908,7.566666666666666,937.27,-2.3861526025,1700.0,9.7146525,7.675,0.0
